Time_s	x-10.0	x-9.0	x-8.0	x-7.0	x-6.0	x-5.0	x-4.0	x-3.0	x-2.0	x-1.0	x0.0	x1.0	x2.0	x3.0	x4.0	x5.0	x6.0	x7.0	x8.0	x9.0	x10.0
8.5440	1.57018e-10	1.44517e-09	1.05297e-08	6.07359e-08	4.15171e-07	3.01509e-06	1.93833e-05	0.000107346	0.000412863	0.000789421	0.000909762	0.000793269	0.000414354	0.000107349	1.93833e-05	3.01509e-06	4.15171e-07	6.07359e-08	1.05297e-08	1.44517e-09	1.57018e-10
8.5445	1.57016e-10	1.44515e-09	1.05296e-08	6.07349e-08	4.15165e-07	3.01506e-06	1.93833e-05	0.000107351	0.000412956	0.000789781	0.00091016	0.000793551	0.000414407	0.000107353	1.93833e-05	3.01506e-06	4.15165e-07	6.07349e-08	1.05296e-08	1.44515e-09	1.57016e-10
8.5450	1.57013e-10	1.44512e-09	1.05294e-08	6.07338e-08	4.15158e-07	3.01502e-06	1.93833e-05	0.000107355	0.000413047	0.000790134	0.00091055	0.000793827	0.000414457	0.000107357	1.93833e-05	3.01502e-06	4.15158e-07	6.07338e-08	1.05294e-08	1.44512e-09	1.57013e-10
8.5455	1.57009e-10	1.44509e-09	1.05291e-08	6.07325e-08	4.1515e-07	3.01498e-06	1.93832e-05	0.000107358	0.000413135	0.000790479	0.000910932	0.000794097	0.000414506	0.00010736	1.93832e-05	3.01498e-06	4.1515e-07	6.07325e-08	1.05291e-08	1.44509e-09	1.57009e-10
8.5460	1.57006e-10	1.44505e-09	1.05289e-08	6.07311e-08	4.15141e-07	3.01492e-06	1.9383e-05	0.000107361	0.000413221	0.000790817	0.000911306	0.000794362	0.000414554	0.000107363	1.9383e-05	3.01492e-06	4.15141e-07	6.07311e-08	1.05289e-08	1.44505e-09	1.57006e-10
8.5465	1.57002e-10	1.44502e-09	1.05286e-08	6.07295e-08	4.1513e-07	3.01486e-06	1.93829e-05	0.000107364	0.000413303	0.000791147	0.000911672	0.00079462	0.0004146	0.000107366	1.93829e-05	3.01486e-06	4.1513e-07	6.07295e-08	1.05286e-08	1.44502e-09	1.57002e-10
8.5470	1.56997e-10	1.44498e-09	1.05283e-08	6.07278e-08	4.15119e-07	3.01479e-06	1.93826e-05	0.000107367	0.000413383	0.00079147	0.00091203	0.000794873	0.000414644	0.000107368	1.93826e-05	3.01479e-06	4.15119e-07	6.07278e-08	1.05283e-08	1.44498e-09	1.56997e-10
8.5475	1.56992e-10	1.44493e-09	1.0528e-08	6.07259e-08	4.15107e-07	3.01471e-06	1.93823e-05	0.000107369	0.000413461	0.000791786	0.000912381	0.00079512	0.000414687	0.00010737	1.93823e-05	3.01471e-06	4.15107e-07	6.07259e-08	1.0528e-08	1.44493e-09	1.56992e-10
8.5480	1.56987e-10	1.44488e-09	1.05277e-08	6.07239e-08	4.15094e-07	3.01463e-06	1.9382e-05	0.000107371	0.000413536	0.000792096	0.000912724	0.000795361	0.000414728	0.000107372	1.9382e-05	3.01463e-06	4.15094e-07	6.07239e-08	1.05277e-08	1.44488e-09	1.56987e-10
8.5485	1.56981e-10	1.44483e-09	1.05273e-08	6.07217e-08	4.15079e-07	3.01453e-06	1.93816e-05	0.000107372	0.000413608	0.000792398	0.000913059	0.000795597	0.000414767	0.000107373	1.93816e-05	3.01453e-06	4.15079e-07	6.07217e-08	1.05273e-08	1.44483e-09	1.56981e-10
8.5490	1.56976e-10	1.44478e-09	1.05269e-08	6.07194e-08	4.15064e-07	3.01444e-06	1.93811e-05	0.000107373	0.000413678	0.000792693	0.000913388	0.000795828	0.000414805	0.000107375	1.93811e-05	3.01444e-06	4.15064e-07	6.07194e-08	1.05269e-08	1.44478e-09	1.56976e-10
8.5495	1.56969e-10	1.44472e-09	1.05265e-08	6.0717e-08	4.15048e-07	3.01433e-06	1.93806e-05	0.000107374	0.000413746	0.000792982	0.000913709	0.000796053	0.000414842	0.000107375	1.93806e-05	3.01433e-06	4.15048e-07	6.0717e-08	1.05265e-08	1.44472e-09	1.56969e-10
8.5500	1.56963e-10	1.44466e-09	1.0526e-08	6.07144e-08	4.15031e-07	3.01421e-06	1.93801e-05	0.000107374	0.000413811	0.000793264	0.000914022	0.000796273	0.000414877	0.000107376	1.93801e-05	3.01421e-06	4.15031e-07	6.07144e-08	1.0526e-08	1.44466e-09	1.56963e-10
8.5505	1.56956e-10	1.44459e-09	1.05255e-08	6.07117e-08	4.15013e-07	3.01409e-06	1.93795e-05	0.000107375	0.000413874	0.00079354	0.000914329	0.000796488	0.00041491	0.000107376	1.93795e-05	3.01409e-06	4.15013e-07	6.07117e-08	1.05255e-08	1.44459e-09	1.56956e-10
8.5510	1.56948e-10	1.44453e-09	1.0525e-08	6.07089e-08	4.14994e-07	3.01397e-06	1.93789e-05	0.000107374	0.000413934	0.00079381	0.000914629	0.000796697	0.000414942	0.000107376	1.93789e-05	3.01397e-06	4.14994e-07	6.07089e-08	1.0525e-08	1.44453e-09	1.56948e-10
8.5515	1.56941e-10	1.44446e-09	1.05245e-08	6.07059e-08	4.14974e-07	3.01383e-06	1.93782e-05	0.000107374	0.000413993	0.000794073	0.000914922	0.000796902	0.000414973	0.000107375	1.93782e-05	3.01383e-06	4.14974e-07	6.07059e-08	1.05245e-08	1.44446e-09	1.56941e-10
8.5520	1.56933e-10	1.44438e-09	1.0524e-08	6.07028e-08	4.14953e-07	3.01369e-06	1.93774e-05	0.000107373	0.000414049	0.00079433	0.000915208	0.000797101	0.000415002	0.000107374	1.93774e-05	3.01369e-06	4.14953e-07	6.07028e-08	1.0524e-08	1.44438e-09	1.56933e-10
8.5525	1.56924e-10	1.44431e-09	1.05234e-08	6.06996e-08	4.14932e-07	3.01355e-06	1.93767e-05	0.000107372	0.000414103	0.00079458	0.000915487	0.000797296	0.000415029	0.000107373	1.93767e-05	3.01355e-06	4.14932e-07	6.06996e-08	1.05234e-08	1.44431e-09	1.56924e-10
8.5530	1.56916e-10	1.44423e-09	1.05229e-08	6.06963e-08	4.14909e-07	3.01339e-06	1.93759e-05	0.000107371	0.000414155	0.000794825	0.00091576	0.000797486	0.000415056	0.000107372	1.93759e-05	3.01339e-06	4.14909e-07	6.06963e-08	1.05229e-08	1.44423e-09	1.56916e-10
8.5535	1.56907e-10	1.44414e-09	1.05223e-08	6.06928e-08	4.14886e-07	3.01323e-06	1.9375e-05	0.000107369	0.000414204	0.000795064	0.000916027	0.000797671	0.00041508	0.00010737	1.9375e-05	3.01323e-06	4.14886e-07	6.06928e-08	1.05223e-08	1.44414e-09	1.56907e-10
8.5540	1.56897e-10	1.44406e-09	1.05216e-08	6.06893e-08	4.14862e-07	3.01307e-06	1.93741e-05	0.000107367	0.000414252	0.000795297	0.000916287	0.000797851	0.000415104	0.000107368	1.93741e-05	3.01307e-06	4.14862e-07	6.06893e-08	1.05216e-08	1.44406e-09	1.56897e-10
8.5545	1.56888e-10	1.44397e-09	1.0521e-08	6.06856e-08	4.14837e-07	3.0129e-06	1.93732e-05	0.000107365	0.000414298	0.000795524	0.00091654	0.000798026	0.000415126	0.000107366	1.93732e-05	3.0129e-06	4.14837e-07	6.06856e-08	1.0521e-08	1.44397e-09	1.56888e-10
8.5550	1.56878e-10	1.44388e-09	1.05203e-08	6.06818e-08	4.14812e-07	3.01272e-06	1.93722e-05	0.000107363	0.000414341	0.000795746	0.000916788	0.000798197	0.000415147	0.000107363	1.93722e-05	3.01272e-06	4.14812e-07	6.06818e-08	1.05203e-08	1.44388e-09	1.56878e-10
8.5555	1.56868e-10	1.44379e-09	1.05197e-08	6.06779e-08	4.14785e-07	3.01254e-06	1.93712e-05	0.00010736	0.000414383	0.000795962	0.00091703	0.000798364	0.000415166	0.000107361	1.93712e-05	3.01254e-06	4.14785e-07	6.06779e-08	1.05197e-08	1.44379e-09	1.56868e-10
8.5560	1.56858e-10	1.44369e-09	1.0519e-08	6.06739e-08	4.14758e-07	3.01235e-06	1.93701e-05	0.000107357	0.000414423	0.000796173	0.000917265	0.000798526	0.000415185	0.000107358	1.93701e-05	3.01235e-06	4.14758e-07	6.06739e-08	1.0519e-08	1.44369e-09	1.56858e-10
8.5565	1.56847e-10	1.44359e-09	1.05183e-08	6.06697e-08	4.14731e-07	3.01216e-06	1.9369e-05	0.000107354	0.000414461	0.000796378	0.000917495	0.000798683	0.000415201	0.000107354	1.9369e-05	3.01216e-06	4.14731e-07	6.06697e-08	1.05183e-08	1.44359e-09	1.56847e-10
8.5570	1.56836e-10	1.44349e-09	1.05175e-08	6.06655e-08	4.14702e-07	3.01196e-06	1.93679e-05	0.00010735	0.000414497	0.000796578	0.000917718	0.000798836	0.000415217	0.000107351	1.93679e-05	3.01196e-06	4.14702e-07	6.06655e-08	1.05175e-08	1.44349e-09	1.56836e-10
8.5575	1.56825e-10	1.44339e-09	1.05168e-08	6.06612e-08	4.14673e-07	3.01176e-06	1.93667e-05	0.000107347	0.000414531	0.000796773	0.000917936	0.000798985	0.000415231	0.000107347	1.93667e-05	3.01176e-06	4.14673e-07	6.06612e-08	1.05168e-08	1.44339e-09	1.56825e-10
8.5580	1.56813e-10	1.44329e-09	1.0516e-08	6.06567e-08	4.14643e-07	3.01155e-06	1.93655e-05	0.000107343	0.000414564	0.000796962	0.000918148	0.00079913	0.000415244	0.000107343	1.93655e-05	3.01155e-06	4.14643e-07	6.06567e-08	1.0516e-08	1.44329e-09	1.56813e-10
8.5585	1.56802e-10	1.44318e-09	1.05152e-08	6.06522e-08	4.14612e-07	3.01133e-06	1.93643e-05	0.000107338	0.000414594	0.000797147	0.000918355	0.00079927	0.000415256	0.000107339	1.93643e-05	3.01133e-06	4.14612e-07	6.06522e-08	1.05152e-08	1.44318e-09	1.56802e-10
8.5590	1.5679e-10	1.44307e-09	1.05144e-08	6.06476e-08	4.14581e-07	3.01111e-06	1.9363e-05	0.000107334	0.000414623	0.000797326	0.000918556	0.000799406	0.000415267	0.000107334	1.9363e-05	3.01111e-06	4.14581e-07	6.06476e-08	1.05144e-08	1.44307e-09	1.5679e-10
8.5595	1.56778e-10	1.44296e-09	1.05136e-08	6.06429e-08	4.14549e-07	3.01089e-06	1.93617e-05	0.000107329	0.00041465	0.000797501	0.000918752	0.000799539	0.000415276	0.000107329	1.93617e-05	3.01089e-06	4.14549e-07	6.06429e-08	1.05136e-08	1.44296e-09	1.56778e-10
8.5600	1.56765e-10	1.44284e-09	1.05128e-08	6.0638e-08	4.14516e-07	3.01066e-06	1.93604e-05	0.000107324	0.000414676	0.00079767	0.000918942	0.000799667	0.000415285	0.000107325	1.93604e-05	3.01066e-06	4.14516e-07	6.0638e-08	1.05128e-08	1.44284e-09	1.56765e-10
8.5605	1.56752e-10	1.44272e-09	1.05119e-08	6.06331e-08	4.14483e-07	3.01042e-06	1.9359e-05	0.000107319	0.0004147	0.000797835	0.000919127	0.000799791	0.000415292	0.000107319	1.9359e-05	3.01042e-06	4.14483e-07	6.06331e-08	1.05119e-08	1.44272e-09	1.56752e-10
8.5610	1.56739e-10	1.4426e-09	1.0511e-08	6.06281e-08	4.14449e-07	3.01019e-06	1.93576e-05	0.000107314	0.000414722	0.000797995	0.000919307	0.000799912	0.000415298	0.000107314	1.93576e-05	3.01019e-06	4.14449e-07	6.06281e-08	1.0511e-08	1.4426e-09	1.56739e-10
8.5615	1.56726e-10	1.44248e-09	1.05102e-08	6.0623e-08	4.14415e-07	3.00994e-06	1.93561e-05	0.000107308	0.000414743	0.000798151	0.000919482	0.000800029	0.000415303	0.000107308	1.93561e-05	3.00994e-06	4.14415e-07	6.0623e-08	1.05102e-08	1.44248e-09	1.56726e-10
8.5620	1.56713e-10	1.44236e-09	1.05093e-08	6.06179e-08	4.1438e-07	3.00969e-06	1.93547e-05	0.000107302	0.000414762	0.000798302	0.000919652	0.000800141	0.000415306	0.000107302	1.93547e-05	3.00969e-06	4.1438e-07	6.06179e-08	1.05093e-08	1.44236e-09	1.56713e-10
8.5625	1.56699e-10	1.44224e-09	1.05084e-08	6.06126e-08	4.14344e-07	3.00944e-06	1.93532e-05	0.000107296	0.00041478	0.000798448	0.000919817	0.000800251	0.000415309	0.000107296	1.93532e-05	3.00944e-06	4.14344e-07	6.06126e-08	1.05084e-08	1.44224e-09	1.56699e-10
8.5630	1.56686e-10	1.44211e-09	1.05074e-08	6.06073e-08	4.14308e-07	3.00919e-06	1.93516e-05	0.00010729	0.000414796	0.00079859	0.000919977	0.000800356	0.00041531	0.00010729	1.93516e-05	3.00919e-06	4.14308e-07	6.06073e-08	1.05074e-08	1.44211e-09	1.56686e-10
8.5635	1.56671e-10	1.44198e-09	1.05065e-08	6.06018e-08	4.14271e-07	3.00892e-06	1.93501e-05	0.000107284	0.00041481	0.000798728	0.000920132	0.000800458	0.000415311	0.000107284	1.93501e-05	3.00892e-06	4.14271e-07	6.06018e-08	1.05065e-08	1.44198e-09	1.56671e-10
8.5640	1.56657e-10	1.44185e-09	1.05055e-08	6.05963e-08	4.14234e-07	3.00866e-06	1.93485e-05	0.000107277	0.000414824	0.000798862	0.000920282	0.000800556	0.00041531	0.000107277	1.93485e-05	3.00866e-06	4.14234e-07	6.05963e-08	1.05055e-08	1.44185e-09	1.56657e-10
8.5645	1.56643e-10	1.44172e-09	1.05046e-08	6.05908e-08	4.14196e-07	3.00839e-06	1.93469e-05	0.00010727	0.000414835	0.000798991	0.000920428	0.000800651	0.000415309	0.00010727	1.93469e-05	3.00839e-06	4.14196e-07	6.05908e-08	1.05046e-08	1.44172e-09	1.56643e-10
8.5650	1.56628e-10	1.44158e-09	1.05036e-08	6.05851e-08	4.14157e-07	3.00812e-06	1.93452e-05	0.000107263	0.000414846	0.000799116	0.000920569	0.000800742	0.000415306	0.000107263	1.93452e-05	3.00812e-06	4.14157e-07	6.05851e-08	1.05036e-08	1.44158e-09	1.56628e-10
8.5655	1.56613e-10	1.44144e-09	1.05026e-08	6.05794e-08	4.14119e-07	3.00784e-06	1.93435e-05	0.000107256	0.000414855	0.000799237	0.000920705	0.00080083	0.000415302	0.000107256	1.93435e-05	3.00784e-06	4.14119e-07	6.05794e-08	1.05026e-08	1.44144e-09	1.56613e-10
8.5660	1.56598e-10	1.44131e-09	1.05016e-08	6.05736e-08	4.14079e-07	3.00756e-06	1.93418e-05	0.000107249	0.000414862	0.000799354	0.000920837	0.000800915	0.000415297	0.000107249	1.93418e-05	3.00756e-06	4.14079e-07	6.05736e-08	1.05016e-08	1.44131e-09	1.56598e-10
8.5665	1.56583e-10	1.44117e-09	1.05006e-08	6.05677e-08	4.14039e-07	3.00728e-06	1.93401e-05	0.000107241	0.000414869	0.000799467	0.000920965	0.000800996	0.000415292	0.000107241	1.93401e-05	3.00728e-06	4.14039e-07	6.05677e-08	1.05006e-08	1.44117e-09	1.56583e-10
8.5670	1.56568e-10	1.44102e-09	1.04995e-08	6.05617e-08	4.13999e-07	3.00699e-06	1.93384e-05	0.000107233	0.000414874	0.000799576	0.000921088	0.000801074	0.000415285	0.000107233	1.93384e-05	3.00699e-06	4.13999e-07	6.05617e-08	1.04995e-08	1.44102e-09	1.56568e-10
8.5675	1.56552e-10	1.44088e-09	1.04985e-08	6.05557e-08	4.13958e-07	3.0067e-06	1.93366e-05	0.000107225	0.000414877	0.000799681	0.000921207	0.000801149	0.000415277	0.000107225	1.93366e-05	3.0067e-06	4.13958e-07	6.05557e-08	1.04985e-08	1.44088e-09	1.56552e-10
8.5680	1.56536e-10	1.44074e-09	1.04974e-08	6.05496e-08	4.13916e-07	3.0064e-06	1.93348e-05	0.000107217	0.00041488	0.000799782	0.000921322	0.000801221	0.000415269	0.000107217	1.93348e-05	3.0064e-06	4.13916e-07	6.05496e-08	1.04974e-08	1.44074e-09	1.56536e-10
8.5685	1.56521e-10	1.44059e-09	1.04964e-08	6.05435e-08	4.13875e-07	3.0061e-06	1.9333e-05	0.000107209	0.000414881	0.00079988	0.000921432	0.000801289	0.000415259	0.000107209	1.9333e-05	3.0061e-06	4.13875e-07	6.05435e-08	1.04964e-08	1.44059e-09	1.56521e-10
8.5690	1.56505e-10	1.44044e-09	1.04953e-08	6.05373e-08	4.13832e-07	3.0058e-06	1.93311e-05	0.000107201	0.000414881	0.000799974	0.000921539	0.000801354	0.000415249	0.000107201	1.93311e-05	3.0058e-06	4.13832e-07	6.05373e-08	1.04953e-08	1.44044e-09	1.56505e-10
8.5695	1.56488e-10	1.44029e-09	1.04942e-08	6.0531e-08	4.1379e-07	3.0055e-06	1.93293e-05	0.000107192	0.00041488	0.000800064	0.000921642	0.000801417	0.000415237	0.000107192	1.93293e-05	3.0055e-06	4.1379e-07	6.0531e-08	1.04942e-08	1.44029e-09	1.56488e-10
8.5700	1.56472e-10	1.44014e-09	1.04931e-08	6.05246e-08	4.13746e-07	3.00519e-06	1.93274e-05	0.000107183	0.000414877	0.000800151	0.00092174	0.000801476	0.000415225	0.000107183	1.93274e-05	3.00519e-06	4.13746e-07	6.05246e-08	1.04931e-08	1.44014e-09	1.56472e-10
8.5705	1.56455e-10	1.43999e-09	1.0492e-08	6.05182e-08	4.13703e-07	3.00488e-06	1.93254e-05	0.000107174	0.000414874	0.000800234	0.000921835	0.000801533	0.000415212	0.000107174	1.93254e-05	3.00488e-06	4.13703e-07	6.05182e-08	1.0492e-08	1.43999e-09	1.56455e-10
8.5710	1.56439e-10	1.43984e-09	1.04909e-08	6.05118e-08	4.13659e-07	3.00456e-06	1.93235e-05	0.000107165	0.000414869	0.000800314	0.000921926	0.000801586	0.000415198	0.000107165	1.93235e-05	3.00456e-06	4.13659e-07	6.05118e-08	1.04909e-08	1.43984e-09	1.56439e-10
8.5715	1.56422e-10	1.43968e-09	1.04897e-08	6.05052e-08	4.13615e-07	3.00425e-06	1.93216e-05	0.000107156	0.000414863	0.000800391	0.000922013	0.000801637	0.000415183	0.000107156	1.93216e-05	3.00425e-06	4.13615e-07	6.05052e-08	1.04897e-08	1.43968e-09	1.56422e-10
8.5720	1.56405e-10	1.43952e-09	1.04886e-08	6.04987e-08	4.1357e-07	3.00392e-06	1.93196e-05	0.000107147	0.000414857	0.000800464	0.000922096	0.000801685	0.000415167	0.000107147	1.93196e-05	3.00392e-06	4.1357e-07	6.04987e-08	1.04886e-08	1.43952e-09	1.56405e-10
8.5725	1.56388e-10	1.43937e-09	1.04874e-08	6.0492e-08	4.13525e-07	3.0036e-06	1.93176e-05	0.000107137	0.000414849	0.000800534	0.000922176	0.00080173	0.000415151	0.000107137	1.93176e-05	3.0036e-06	4.13525e-07	6.0492e-08	1.04874e-08	1.43937e-09	1.56388e-10
8.5730	1.5637e-10	1.43921e-09	1.04863e-08	6.04853e-08	4.13479e-07	3.00328e-06	1.93156e-05	0.000107128	0.00041484	0.000800601	0.000922252	0.000801772	0.000415134	0.000107128	1.93156e-05	3.00328e-06	4.13479e-07	6.04853e-08	1.04863e-08	1.43921e-09	1.5637e-10
8.5735	1.56353e-10	1.43905e-09	1.04851e-08	6.04786e-08	4.13433e-07	3.00295e-06	1.93135e-05	0.000107118	0.00041483	0.000800664	0.000922324	0.000801812	0.000415116	0.000107118	1.93135e-05	3.00295e-06	4.13433e-07	6.04786e-08	1.04851e-08	1.43905e-09	1.56353e-10
8.5740	1.56335e-10	1.43888e-09	1.04839e-08	6.04718e-08	4.13387e-07	3.00261e-06	1.93115e-05	0.000107108	0.000414819	0.000800725	0.000922393	0.000801849	0.000415097	0.000107108	1.93115e-05	3.00261e-06	4.13387e-07	6.04718e-08	1.04839e-08	1.43888e-09	1.56335e-10
8.5745	1.56318e-10	1.43872e-09	1.04828e-08	6.0465e-08	4.1334e-07	3.00228e-06	1.93094e-05	0.000107098	0.000414807	0.000800782	0.000922458	0.000801884	0.000415077	0.000107098	1.93094e-05	3.00228e-06	4.1334e-07	6.0465e-08	1.04828e-08	1.43872e-09	1.56318e-10
8.5750	1.563e-10	1.43856e-09	1.04816e-08	6.04581e-08	4.13293e-07	3.00194e-06	1.93073e-05	0.000107088	0.000414794	0.000800836	0.000922521	0.000801916	0.000415056	0.000107088	1.93073e-05	3.00194e-06	4.13293e-07	6.04581e-08	1.04816e-08	1.43856e-09	1.563e-10
8.5755	1.56282e-10	1.43839e-09	1.04804e-08	6.04511e-08	4.13246e-07	3.0016e-06	1.93052e-05	0.000107078	0.00041478	0.000800887	0.000922579	0.000801945	0.000415035	0.000107078	1.93052e-05	3.0016e-06	4.13246e-07	6.04511e-08	1.04804e-08	1.43839e-09	1.56282e-10
8.5760	1.56264e-10	1.43823e-09	1.04791e-08	6.04441e-08	4.13198e-07	3.00126e-06	1.9303e-05	0.000107067	0.000414765	0.000800936	0.000922635	0.000801972	0.000415013	0.000107067	1.9303e-05	3.00126e-06	4.13198e-07	6.04441e-08	1.04791e-08	1.43823e-09	1.56264e-10
8.5765	1.56246e-10	1.43806e-09	1.04779e-08	6.04371e-08	4.13151e-07	3.00092e-06	1.93009e-05	0.000107057	0.000414749	0.000800981	0.000922687	0.000801996	0.000414991	0.000107057	1.93009e-05	3.00092e-06	4.13151e-07	6.04371e-08	1.04779e-08	1.43806e-09	1.56246e-10
8.5770	1.56227e-10	1.43789e-09	1.04767e-08	6.043e-08	4.13102e-07	3.00057e-06	1.92987e-05	0.000107046	0.000414732	0.000801024	0.000922736	0.000802018	0.000414967	0.000107046	1.92987e-05	3.00057e-06	4.13102e-07	6.043e-08	1.04767e-08	1.43789e-09	1.56227e-10
8.5775	1.56209e-10	1.43772e-09	1.04755e-08	6.04229e-08	4.13054e-07	3.00022e-06	1.92966e-05	0.000107035	0.000414715	0.000801064	0.000922782	0.000802038	0.000414943	0.000107035	1.92966e-05	3.00022e-06	4.13054e-07	6.04229e-08	1.04755e-08	1.43772e-09	1.56209e-10
8.5780	1.5619e-10	1.43755e-09	1.04742e-08	6.04157e-08	4.13005e-07	2.99987e-06	1.92944e-05	0.000107024	0.000414696	0.000801101	0.000922825	0.000802055	0.000414918	0.000107024	1.92944e-05	2.99987e-06	4.13005e-07	6.04157e-08	1.04742e-08	1.43755e-09	1.5619e-10
8.5785	1.56172e-10	1.43738e-09	1.0473e-08	6.04085e-08	4.12956e-07	2.99952e-06	1.92922e-05	0.000107013	0.000414677	0.000801135	0.000922865	0.00080207	0.000414893	0.000107013	1.92922e-05	2.99952e-06	4.12956e-07	6.04085e-08	1.0473e-08	1.43738e-09	1.56172e-10
8.5790	1.56153e-10	1.43721e-09	1.04717e-08	6.04013e-08	4.12906e-07	2.99916e-06	1.92899e-05	0.000107002	0.000414657	0.000801167	0.000922902	0.000802083	0.000414867	0.000107002	1.92899e-05	2.99916e-06	4.12906e-07	6.04013e-08	1.04717e-08	1.43721e-09	1.56153e-10
8.5795	1.56134e-10	1.43703e-09	1.04705e-08	6.0394e-08	4.12857e-07	2.9988e-06	1.92877e-05	0.000106991	0.000414636	0.000801196	0.000922935	0.000802094	0.00041484	0.000106991	1.92877e-05	2.9988e-06	4.12857e-07	6.0394e-08	1.04705e-08	1.43703e-09	1.56134e-10
8.5800	1.56115e-10	1.43686e-09	1.04692e-08	6.03866e-08	4.12807e-07	2.99844e-06	1.92854e-05	0.00010698	0.000414614	0.000801223	0.000922966	0.000802102	0.000414812	0.00010698	1.92854e-05	2.99844e-06	4.12807e-07	6.03866e-08	1.04692e-08	1.43686e-09	1.56115e-10
8.5805	1.56096e-10	1.43668e-09	1.04679e-08	6.03793e-08	4.12757e-07	2.99808e-06	1.92832e-05	0.000106968	0.000414591	0.000801247	0.000922994	0.000802108	0.000414784	0.000106968	1.92832e-05	2.99808e-06	4.12757e-07	6.03793e-08	1.04679e-08	1.43668e-09	1.56096e-10
8.5810	1.56077e-10	1.43651e-09	1.04666e-08	6.03719e-08	4.12706e-07	2.99772e-06	1.92809e-05	0.000106957	0.000414568	0.000801268	0.00092302	0.000802112	0.000414755	0.000106957	1.92809e-05	2.99772e-06	4.12706e-07	6.03719e-08	1.04666e-08	1.43651e-09	1.56077e-10
8.5815	1.56058e-10	1.43633e-09	1.04653e-08	6.03644e-08	4.12655e-07	2.99735e-06	1.92786e-05	0.000106945	0.000414543	0.000801287	0.000923042	0.000802114	0.000414726	0.000106945	1.92786e-05	2.99735e-06	4.12655e-07	6.03644e-08	1.04653e-08	1.43633e-09	1.56058e-10
8.5820	1.56038e-10	1.43615e-09	1.0464e-08	6.0357e-08	4.12604e-07	2.99699e-06	1.92763e-05	0.000106933	0.000414519	0.000801304	0.000923062	0.000802114	0.000414696	0.000106933	1.92763e-05	2.99699e-06	4.12604e-07	6.0357e-08	1.0464e-08	1.43615e-09	1.56038e-10
8.5825	1.56019e-10	1.43597e-09	1.04627e-08	6.03495e-08	4.12553e-07	2.99662e-06	1.9274e-05	0.000106922	0.000414493	0.000801318	0.000923079	0.000802112	0.000414666	0.000106922	1.9274e-05	2.99662e-06	4.12553e-07	6.03495e-08	1.04627e-08	1.43597e-09	1.56019e-10
8.5830	1.56e-10	1.43579e-09	1.04614e-08	6.03419e-08	4.12502e-07	2.99625e-06	1.92716e-05	0.00010691	0.000414467	0.00080133	0.000923094	0.000802108	0.000414634	0.00010691	1.92716e-05	2.99625e-06	4.12502e-07	6.03419e-08	1.04614e-08	1.43579e-09	1.56e-10
8.5835	1.5598e-10	1.43561e-09	1.04601e-08	6.03344e-08	4.1245e-07	2.99587e-06	1.92693e-05	0.000106898	0.000414439	0.00080134	0.000923106	0.000802102	0.000414603	0.000106898	1.92693e-05	2.99587e-06	4.1245e-07	6.03344e-08	1.04601e-08	1.43561e-09	1.5598e-10
8.5840	1.5596e-10	1.43543e-09	1.04588e-08	6.03268e-08	4.12398e-07	2.9955e-06	1.92669e-05	0.000106886	0.000414412	0.000801347	0.000923115	0.000802094	0.00041457	0.000106886	1.92669e-05	2.9955e-06	4.12398e-07	6.03268e-08	1.04588e-08	1.43543e-09	1.5596e-10
8.5845	1.55941e-10	1.43525e-09	1.04575e-08	6.03191e-08	4.12346e-07	2.99513e-06	1.92646e-05	0.000106873	0.000414383	0.000801353	0.000923122	0.000802084	0.000414538	0.000106874	1.92646e-05	2.99513e-06	4.12346e-07	6.03191e-08	1.04575e-08	1.43525e-09	1.55941e-10
8.5850	1.55921e-10	1.43507e-09	1.04561e-08	6.03115e-08	4.12294e-07	2.99475e-06	1.92622e-05	0.000106861	0.000414354	0.000801356	0.000923127	0.000802072	0.000414504	0.000106861	1.92622e-05	2.99475e-06	4.12294e-07	6.03115e-08	1.04561e-08	1.43507e-09	1.55921e-10
8.5855	1.55901e-10	1.43489e-09	1.04548e-08	6.03038e-08	4.12242e-07	2.99437e-06	1.92598e-05	0.000106849	0.000414324	0.000801357	0.000923129	0.000802058	0.00041447	0.000106849	1.92598e-05	2.99437e-06	4.12242e-07	6.03038e-08	1.04548e-08	1.43489e-09	1.55901e-10
8.5860	1.55881e-10	1.4347e-09	1.04535e-08	6.02961e-08	4.12189e-07	2.99399e-06	1.92574e-05	0.000106837	0.000414294	0.000801355	0.000923128	0.000802043	0.000414436	0.000106837	1.92574e-05	2.99399e-06	4.12189e-07	6.02961e-08	1.04535e-08	1.4347e-09	1.55881e-10
8.5865	1.55861e-10	1.43452e-09	1.04521e-08	6.02883e-08	4.12136e-07	2.99361e-06	1.9255e-05	0.000106824	0.000414263	0.000801352	0.000923125	0.000802026	0.000414401	0.000106824	1.9255e-05	2.99361e-06	4.12136e-07	6.02883e-08	1.04521e-08	1.43452e-09	1.55861e-10
8.5870	1.55841e-10	1.43433e-09	1.04508e-08	6.02806e-08	4.12083e-07	2.99323e-06	1.92526e-05	0.000106812	0.000414231	0.000801347	0.00092312	0.000802007	0.000414365	0.000106812	1.92526e-05	2.99323e-06	4.12083e-07	6.02806e-08	1.04508e-08	1.43433e-09	1.55841e-10
